visit_id,menu_id
47049,9088
47049,9092
47049,9089
47049,9086
47050,10564
47051,6874
47051,6868
47052,765
47053,960
47054,1385
47054,1389
47054,1381
47055,9772
47055,9775
47055,9769
47056,12945
47057,8105
47057,8104
47058,8358
47059,9831
47060,732
47061,12135
47061,12143
47061,12131
47061,12141
47062,11938
47062,11937
47062,11948
47062,11936
47063,3037
47063,3036
47063,3035
47063,3038
47064,12111
47065,2137
47066,6265
47066,6264
47066,6258
47066,6259
47067,876
47067,877
47068,13049
47068,13052
47068,13045
47068,13050
47069,7958
47070,11793
47070,11788
47070,11796
47071,12498
47071,12499
47071,12496
47071,12495
47072,5064
47072,5063
47073,3349
47073,3347
47073,3351
47073,3346
47074,11341
47075,10319
47075,10317
47076,751
47076,754
47077,10858
47077,10856
47077,10865
47078,3871
47078,3874
47078,3875
47079,2199
47079,2194
47080,6063
47080,6057
47080,6061
47081,1786
47081,1784
47082,2458
47083,7981
47083,7979
47083,7986
47083,7988
47084,9493
47084,9495
47084,9482
47084,9488
47085,5580
47085,5587
47086,9014
47087,11651
47087,11646
47087,11644
47088,4161
47088,4165
47088,4163
47089,9191
47089,9183
47089,9187
47090,7249
47091,6184
47091,6178
47091,6177
47092,7048
47093,13160
47093,13154
47093,13156
47093,13155
47094,2354
47094,2355
47095,958
47095,949
47095,959
47096,2197
47097,11986
47098,1227
47098,1217
47098,1224
47098,1229
47099,12163
47099,12169
47100,8651
47100,8659
47100,8666
47100,8658
47101,9156
47102,10170
47102,10163
47102,10165
47103,7941
47103,7943
47103,7942
47104,11606
47105,8084
47105,8078
47106,7094
47107,1045
47107,1038
47107,1037
47108,11363
47108,11377
47108,11379
47108,11378
47109,4657
47109,4661
47109,4665
47110,4366
47110,4368
47111,7223
47111,7230
47111,7232
47111,7226
47112,1311
47112,1318
47112,1319
47112,1317
47113,1588
47114,1589
47114,1587
47114,1582
47115,3435
47115,3429
47116,3968
47116,3967
47117,4601
47117,4600
47117,4595
47118,1368
47118,1369
47119,11249
47119,11261
47119,11259
47120,2508
47121,6867
47121,6872
47121,6874
47121,6873
47122,9405
47123,4269
47124,8974
47125,6087
47125,6093
47125,6089
47125,6094
47126,6587
47127,12312
47127,12310
47127,12311
47127,12303
47128,7404
47128,7406
47128,7394
47129,4427
47129,4414
47129,4425
47130,8919
47131,2645
47131,2640
47131,2641
47132,8667
47132,8658
47133,7573
47133,7574
47133,7571
47133,7570
47134,191
47134,192
47134,190
47134,199
47135,13265
47135,13270
47136,2269
47136,2260
47136,2267
47137,2585
47137,2589
47138,8469
47138,8467
47139,547
47139,541
47139,548
47140,6068
47140,6078
47141,2952
47142,12219
47142,12220
47143,11517
47143,11506
47143,11509
47144,10279
47144,10282
47144,10285
47145,3895
47146,1103
47146,1110
47146,1102
47147,4264
47147,4268
47148,1018
47148,1014
47148,1012
47148,1015
47149,2507
47150,5384
47151,550
47151,554
47152,10384
47153,3122
47154,10755
47154,10752
47154,10761
47154,10749
47155,3342
47155,3333
47155,3344
47156,307
47156,316
47156,306
47157,6210
47157,6212
47158,4804
47158,4806
47159,1204
47159,1200
47159,1188
47160,11738
47160,11739
47160,11730
47161,5584
47161,5585
47161,5582
47161,5579
47162,11142
47162,11133
47162,11138
47162,11143
47163,7338
47163,7328
47163,7336
47164,11222
47164,11223
47165,8946
47165,8945
47166,5341
47166,5339
47167,13328
47168,10442
47168,10432
47169,2614
47169,2603
47169,2611
47169,2607
47170,3903
47170,3909
47170,3908
47171,2720
47171,2722
47171,2726
47171,2728
47172,2932
47172,2926
47173,1003
47173,998
47173,1006
47174,9939
47174,9940
47174,9932
47174,9926
47175,5783
47175,5782
47175,5781
47175,5780
47176,8577
47176,8579
47176,8578
47176,8573
47177,9324
47178,12374
47178,12376
47179,7861
47180,2085
47180,2090
47181,4740
47181,4736
47181,4737
47182,8760
47183,1507
47184,2650
47184,2655
47184,2653
47185,10610
47185,10617
47185,10611
47185,10608
47186,47
47186,53
47186,50
47186,49
47187,3995
47187,4005
47188,4390
47189,5925
47189,5933
47190,5447
47191,9451
47192,1341
47192,1336
47193,4150
47193,4151
47193,4148
47194,2325
47194,2329
47195,2644
47196,10007
47196,10004
47197,7849
47197,7846
47197,7844
47198,10462
47199,5809
47200,1955
47201,7484
47201,7481
47201,7486
47201,7487
47202,7903
47202,7900
47202,7907
47203,3784
47203,3780
47203,3792
47204,8575
47204,8572
47204,8577
47205,6773
47206,5842
47207,6858
47208,11442
47208,11440
47208,11436
47208,11441
47209,3852
47209,3848
47209,3847
47210,375
47210,376
47210,377
47211,4124
47212,5056
47212,5051
47212,5053
47212,5052
47213,9263
47213,9267
47213,9276
47213,9274
47214,5592
47215,9371
47215,9366
47215,9377
47215,9368
47216,2847
47216,2855
47217,11287
47217,11281
47217,11280
47218,10643
47218,10652
47218,10642
47219,5874
47219,5864
47220,4311
47221,3293
47221,3290
47221,3292
47221,3289
47222,11119
47223,2561
47223,2559
47224,13294
47225,11413
47226,9734
47226,9739
47226,9738
47227,12157
47227,12150
47227,12159
47228,959
47228,950
47228,953
47228,958
47229,6371
47229,6374
47229,6375
47230,1957
47231,2993
47231,2997
47231,3001
47232,4127
47233,11114
47234,12199
47234,12207
47234,12196
47235,5393
47235,5395
47236,10873
47236,10870
47236,10868
47236,10867
47237,5867
47237,5868
47237,5869
47237,5873
47238,6921
47238,6918
47238,6914
47238,6920
47239,4423
47239,4419
47239,4415
47240,4476
47240,4474
47241,2945
47242,9335
47243,9111
47243,9114
47243,9113
47243,9109
47244,9005
47244,9004
47244,9007
47245,8598
47245,8593
47246,2851
47246,2846
47247,3020
47248,10061
47248,10059
47248,10057
47249,11686
47249,11690
47249,11687
47249,11696
47250,2371
47250,2368
47250,2367
47251,1018
47252,1866
47252,1863
47253,10410
47254,7297
47254,7294
47254,7292
47254,7288
47255,10618
47255,10616
47255,10615
47255,10609
47256,3370
47256,3372
47256,3365
47257,12894
47257,12895
47257,12891
47257,12885
47258,6902
47258,6913
47258,6910
47259,1528
47259,1529
47259,1525
47260,8270
47260,8274
47260,8278
47261,7992
47262,3200
47263,1777
47263,1778
47263,1776
47264,1149
47264,1150
47264,1143
47265,7792
47265,7787
47265,7781
47266,12999
47266,13002
47267,5950
47268,11993
47268,11997
47268,12003
47268,12001
47269,11823
47269,11817
47269,11818
47270,12646
47270,12659
47270,12647
47270,12660
47271,11689
47271,11704
47271,11696
47271,11697
47272,4295
47272,4287
47272,4291
47273,11110
47273,11108
47274,501
47274,506
47274,503
47275,4191
47275,4189
47275,4201
47276,10060
47276,10059
47276,10058
47277,2580
47277,2569
47277,2574
47277,2579
47278,3648
47278,3646
47279,1532
47279,1536
47279,1531
47280,8671
47280,8674
47280,8677
47281,4470
47281,4472
47281,4473
47282,3419
47282,3429
47282,3426
47282,3420
47283,13068
47283,13066
47284,9804
47284,9802
47285,6786
47285,6776
47286,5921
47286,5917
47286,5912
47286,5922
47287,4190
47287,4189
47287,4195
47288,5711
47289,3467
47289,3474
47289,3469
47289,3466
47290,7179
47290,7177
47291,10033
47291,10034
47291,10037
47291,10038
47292,5350
47292,5349
47292,5344
47293,12686
47293,12697
47293,12696
47293,12691
47294,7118
47294,7111
47295,5141
47295,5139
47295,5144
47295,5145
47296,8350
47296,8343
47296,8336
47297,2479
47298,1298
47298,1303
47299,628
47299,632
47300,3027
47300,3023
47300,3030
47301,1313
47301,1311
47301,1316
47302,13336
47303,12790
47303,12793
47303,12786
47303,12785
47304,5364
47304,5358
47304,5362
47305,10461
47305,10447
47305,10453
47305,10446
47306,2127
47307,8726
47307,8728
47308,7486
47309,5982
47309,5978
47309,5976
47310,5203
47310,5210
47310,5208
47311,1583
47312,7599
47313,5837
47313,5832
47313,5848
47313,5840
47314,1384
47314,1385
47314,1390
47314,1387
47315,9763
47316,2283
47316,2292
47316,2285
47316,2290
47317,1011
47318,5249
47318,5241
47318,5250
47318,5240
47319,7721
47319,7718
47319,7719
47320,8790
47321,10372
47322,769
47322,765
47322,766
47322,771
47323,9938
47324,3163
47324,3162
47324,3161
47324,3156
47325,10499
47325,10502
47325,10501
47326,11986
47326,11985
47326,11982
47326,11990
47327,3703
47328,3076
47328,3075
47328,3072
47329,6030
47329,6040
47329,6031
47329,6035
47330,8699
47330,8704
47330,8697
47331,8169
47331,8172
47331,8178
47331,8171
47332,12167
47333,9386
47334,1493
47334,1489
47335,790
47335,803
47335,792
47335,797
47336,5818
47336,5815
47336,5811
47337,1451
47338,3811
47338,3810
47338,3814
47339,7485
47340,4586
47340,4585
47340,4581
47341,4153
47341,4151
47341,4147
47341,4146
47342,1579
47342,1572
47343,3743
47343,3742
47343,3746
47344,7636
47345,2425
47345,2428
47346,6974
47347,5244
47347,5243
47348,5473
47348,5472
47349,12390
47350,1489
47350,1488
47351,5199
47351,5197
47351,5198
47352,1178
47352,1180
47352,1183
47352,1184
47353,186
47353,179
47353,187
47354,299
47354,290
47355,7948
47355,7951
47355,7954
47355,7953
47356,11814
47356,11815
47357,1382
47358,6920
47358,6922
47359,6572
47359,6573
47360,6936
47360,6927
47360,6934
47360,6933
47361,5106
47361,5113
47361,5108
47362,1462
47362,1450
47363,10248
47363,10234
47364,11366
47364,11370
47364,11368
47364,11362
47365,7225
47366,1721
47366,1725
47366,1731
47367,6655
47368,12935
47368,12933
47369,7203
47369,7208
47369,7202
47369,7205
47370,11757
47370,11754
47370,11756
47371,8482
47372,5055
47372,5043
47372,5052
47372,5041
47373,8700
47373,8697
47373,8705
47374,10732
47374,10738
47374,10728
47375,13327
47375,13321
47375,13323
47376,3759
47376,3755
47376,3756
47377,2062
47377,2056
47377,2053
47377,2060
47378,7223
47378,7224
47378,7225
47378,7235
47379,7335
47379,7340
47380,12551
47380,12554
47380,12562
47380,12560
47381,1264
47381,1263
47382,5289
47383,2873
47383,2856
47384,616
47384,619
47384,613
47384,612
47385,5921
47386,9270
47387,6176
47388,11480
47388,11493
47388,11478
47389,4733
47389,4734
47389,4737
47389,4738
47390,10448
47391,225
47391,219
47391,221
47391,231
47392,6018
47392,6017
47392,6021
47392,6020
47393,8907
47393,8897
47394,12890
47394,12896
47395,268
47395,278
47395,276
47395,269
47396,3277
47396,3282
47396,3280
47397,7883
47398,12518
47398,12531
47398,12528
47399,846
47399,844
47399,848
47399,853
47400,11663
47400,11656
47400,11660
47400,11662
47401,1118
47401,1128
47401,1126
47402,5935
47402,5931
47402,5934
47402,5932
47403,1437
47403,1433
47404,6568
47404,6570
47405,1632
47406,2532
47407,1785
47407,1775
47407,1787
47407,1782
47408,5288
47408,5295
47408,5285
47408,5286
47409,4197
47409,4190
47409,4194
47409,4193
47410,3314
47410,3321
47410,3315
47410,3318
47411,2519
47411,2524
47411,2525
47411,2516
47412,9900
47412,9899
47413,2803
47414,2010
47414,1996
47414,1999
47415,3409
47416,13018
47417,5676
47417,5675
47417,5664
47418,12364
47418,12363
47418,12368
47418,12359
47419,522
47420,12865
47420,12871
47420,12869
47420,12875
47421,6658
47421,6656
47422,6341
47422,6340
47423,6488
47423,6480
47424,11356
47424,11355
47424,11352
47425,10813
47425,10812
47425,10807
47425,10804
47426,7264
47426,7263
47426,7265
47427,8755
47427,8751
47427,8749
47428,10406
47429,6169
47430,7984
47430,7981
47430,7978
47430,7986
47431,11194
47431,11191
47432,9231
47432,9224
47432,9236
47433,3496
47434,7865
47434,7875
47434,7868
47435,11497
47435,11501
47435,11494
47435,11498
47436,10012
47437,8893
47437,8890
47437,8889
47437,8891
47438,11077
47438,11080
47438,11079
47438,11081
47439,6521
47439,6520
47439,6515
47439,6514
47440,4484
47440,4488
47440,4492
47440,4491
47441,10683
47441,10674
47441,10672
47441,10675
47442,5964
47442,5967
47442,5965
47443,232
47443,223
47443,218
47444,4920
47445,3589
47445,3595
47446,9409
47446,9400
47446,9411
47446,9392
47447,7074
47447,7068
47447,7071
47448,12065
47448,12060
47449,9666
47450,2298
47450,2300
47450,2297
47451,9126
47451,9127
47451,9131
47451,9128
47452,12289
47452,12288
47453,4560
47454,3303
47454,3300
47454,3297
47454,3308
47455,11871
47455,11873
47455,11876
47455,11865
47456,2749
47456,2747
47457,11339
47458,1553
47458,1566
47459,8148
47459,8153
47460,12770
47460,12766
47460,12765
47460,12780
47461,12619
47461,12611
47461,12614
47462,4131
47462,4142
47462,4137
47463,3368
47463,3372
47463,3358
47463,3365
47464,10908
47464,10901
47465,7242
47466,6884
47466,6885
47466,6887
47466,6879
47467,3798
47467,3796
47467,3801
47468,12749
47468,12747
47468,12745
47469,2981
47469,2985
47470,10700
47471,9763
47471,9776
47471,9764
47472,8555
47472,8568
47472,8562
47472,8556
47473,2482
47473,2484
47474,2296
47475,11685
47475,11675
47475,11676
47476,8782
47476,8778
47477,772
47477,770
47477,775
47478,12643
47478,12639
47478,12638
47479,933
47480,11144
47480,11154
47481,3275
47481,3278
47482,2854
47482,2849
47482,2845
47482,2853
47483,11004
47483,11000
47484,7506
47485,10251
47485,10263
47486,3445
47486,3439
47486,3443
47487,8422
47488,7332
47488,7338
47489,12754
47489,12758
47489,12759
47490,13318
47490,13312
47491,9114
47491,9107
47491,9112
47492,1119
47492,1114
47493,6177
47493,6182
47493,6176
47494,1826
47494,1828
47495,4133
47495,4135
47495,4130
47496,3248
47496,3255
47496,3245
47496,3253
47497,8519
47498,9332
47498,9339
47498,9335
47498,9342
47499,3882
47499,3881
47500,13398
47501,3848
47501,3842
47501,3851
47501,3841
47502,12120
47502,12121
47502,12124
47502,12128
47503,1112
47503,1103
47504,11953
47504,11961
47504,11959
47505,8500
47506,13088
47506,13093
47507,11079
47507,11083
47507,11076
47507,11078
47508,1916
47508,1914
47508,1911
47508,1903
47509,892
47509,897
47510,2174
47511,8219
47512,2915
47513,11680
47514,1709
47515,1131
47515,1135
47516,5101
47517,283
47517,284
47517,279
47518,1218
47519,9992
47520,1815
47521,8397
47521,8389
47521,8386
47521,8390
47522,12693
47522,12692
47523,9356
47523,9360
47523,9358
47524,6778
47524,6782
47524,6780
47524,6789
47525,8452
47526,3867
47526,3859
47527,5979
47528,12430
47529,7518
47529,7507
47529,7519
47530,2149
47530,2144
47530,2147
47531,3675
47532,10046
47532,10047
47533,987
47534,9547
47535,150
47535,163
47535,151
47535,153
47536,2108
47536,2112
47536,2114
47536,2105
47537,2362
47537,2366
47537,2367
47538,3199
47538,3201
47539,2794
47539,2798
47540,2957
47540,2958
47541,12277
47541,12285
47541,12279
47542,1733
47543,3780
47544,7326
47544,7322
47544,7313
47545,6160
47545,6158
47545,6166
47546,7283
47547,1881
47547,1880
47547,1877
47547,1883
47548,2972
47548,2979
47549,13009
47549,13006
47549,13008
47550,11312
47550,11310
47550,11311
47550,11307
47551,6916
47551,6926
47551,6914
47551,6922
47552,7358
47552,7355
47552,7360
47552,7356
47553,1819
47553,1820
47553,1826
47553,1821
47554,6955
47555,5894
47555,5893
47555,5892
47555,5896
47556,8572
47556,8578
47556,8573
47556,8576
47557,6527
47557,6526
47558,2596
47558,2600
47559,4241
47559,4237
47560,5136
47560,5147
47560,5146
47561,13327
47561,13328
47561,13322
47561,13323
47562,2174
47562,2180
47562,2184
47563,4311
47563,4308
47563,4309
47563,4307
47564,6158
47564,6160
47565,8625
47565,8628
47566,1743
47566,1746
47567,11860
47567,11856
47567,11859
47568,12058
47568,12059
47568,12057
47568,12055
47569,7378
47569,7367
47569,7375
47569,7370
47570,2482
47570,2481
47570,2487
47571,9652
47571,9662
47571,9653
47572,4486
47572,4490
47572,4488
47572,4491
47573,10441
47574,8010
47574,8002
47574,8004
47574,8005
47575,5101
47575,5104
47575,5099
47575,5098
47576,5113
47576,5115
47576,5108
47576,5106
47577,12746
47577,12747
47578,5884
47579,12198
47579,12197
47579,12199
47580,2615
47580,2609
47580,2602
47581,11285
47581,11282
47581,11280
47582,6285
47582,6288
47582,6278
47582,6276
47583,8648
47583,8642
47583,8640
47583,8643
47584,3404
47585,5279
47585,5278
47585,5271
47586,6931
47586,6934
47586,6927
47587,10695
47587,10691
47587,10684
47587,10693
47588,1622
47588,1618
47588,1619
47589,6969
47589,6978
47589,6984
47590,5389
47590,5387
47591,2386
47592,10770
47592,10766
47593,7720
47593,7722
47593,7724
47594,12824
47594,12822
47594,12821
47595,4468
47595,4467
47595,4471
47595,4465
47596,7788
47597,13111
47597,13114
47598,12412
47598,12421
47598,12422
47598,12417
47599,2254
47599,2243
47600,9317
47600,9319
47600,9321
47600,9320
47601,553
47601,554
47602,4915
47602,4917
47602,4906
47602,4912
47603,8112
47604,5884
47604,5877
47604,5882
47604,5885
47605,4895
47605,4899
47605,4896
47605,4901
47606,4234
47606,4229
47606,4227
47607,9217
47607,9214
47607,9219
47607,9213
47608,11076
47608,11077
47608,11084
47609,72
47610,9826
47610,9824
47610,9825
47611,10593
47612,10672
47613,5182
47613,5188
47613,5183
47613,5184
47614,1956
47614,1958
47614,1959
47615,6785
47616,2658
47616,2661
47616,2659
47617,6287
47618,2188
47619,1749
47620,1212
47620,1206
47621,5284
47621,5285
47621,5290
47622,9098
47622,9104
47622,9096
47623,7114
47623,7119
47623,7111
47624,5813
47624,5811
47624,5816
47625,7833
47625,7832
47625,7834
47626,2963
47626,2958
47627,11501
47627,11500
47627,11494
47627,11496
47628,8853
47629,8792
47630,2131
47630,2132
47630,2130
47631,110
47631,104
47632,5890
47632,5889
47632,5888
47633,12082
47633,12086
47633,12088
47633,12083
47634,2974
47634,2975
47634,2972
47634,2979
47635,3881
47635,3889
47636,2383
47637,3522
47637,3523
47637,3529
47637,3519
47638,3927
47638,3928
47638,3939
47638,3926
47639,979
47640,2029
47640,2025
47641,12704
47641,12701
47641,12698
47642,1415
47642,1404
47642,1414
47643,1424
47643,1419
47644,7414
47644,7424
47644,7416
47645,8970
47645,8969
47645,8959
47645,8961
47646,11928
47647,1474
47648,5855
47648,5853
47648,5854
47649,8016
47649,8017
47649,8019
47649,8022
47650,6218
47651,2588
47651,2587
47652,2115
47652,2120
47652,2118
47652,2117
47653,11714
47653,11719
47653,11727
47654,454
47654,456
47654,452
47654,453
47655,5271
47655,5278
47655,5279
47656,1166
47656,1170
47657,308
47657,315
47657,303
47657,309
47658,13170
47658,13176
47658,13173
47658,13162
47659,2277
47660,11546
47661,11135
47662,13317
47662,13314
47662,13320
47662,13319
47663,4202
47663,4208
47664,8080
47664,8079
47664,8086
47665,11207
47666,381
47666,375
47666,384
47666,373
47667,4121
47667,4124
47668,10066
47668,10069
47668,10080
47668,10078
47669,12614
47670,5992
47670,5994
47670,5988
47670,5997
47671,8946
47671,8948
47671,8957
47672,12038
47672,12040
47673,2086
47673,2087
47673,2083
47674,11764
47674,11767
47675,12251
47675,12250
47675,12243
47676,12880
47676,12877
47676,12882
47677,2920
47677,2931
47677,2930
47677,2934
47678,8231
47678,8233
47679,8223
47679,8230
47679,8229
47680,5415
47680,5421
47680,5424
47680,5425
47681,976
47681,977
47682,10703
47682,10704
47682,10698
47683,10051
47683,10052
47683,10053
47684,9324
47684,9331
47684,9325
47684,9330
47685,3033
47685,3037
47685,3032
47686,6893
47686,6899
47686,6897
47687,9803
47688,1103
47688,1102
47689,9841
47690,11224
47690,11229
47690,11223
47691,13098
47692,1860
47692,1873
47692,1864
47692,1867
47693,3788
47693,3790
47694,2120
47694,2119
47694,2121
47694,2122
47695,4966
47695,4958
47696,11580
47696,11579
47696,11574
47696,11576
47697,2895
47698,12210
47699,2884
47699,2885
47699,2889
47700,838
47700,834
47700,832
47700,831
47701,728
47701,724
47701,726
47701,721
47702,11743
47702,11747
47702,11741
47703,8511
47703,8512
47704,12535
47705,1955
47705,1952
47706,2434
47707,6903
47707,6902
47707,6908
47708,3479
47708,3484
47708,3481
47708,3476
47709,3326
47709,3323
47709,3314
47709,3315
47710,2148
47710,2146
47711,8415
47711,8420
47712,242
47712,239
47713,6465
47713,6470
47713,6473
47713,6475
47714,6120
47714,6125
47714,6118
47715,7837
47715,7840
47716,12815
47717,3917
47717,3920
47718,4016
47718,4020
47719,4609
47720,5194
47720,5198
47720,5199
47720,5193
47721,1673
47721,1675
47722,1996
47722,2006
47722,1994
47722,1999
47723,43
47723,41
47724,10625
47724,10629
47724,10631
47725,4682
47725,4687
47725,4688
47725,4686
47726,1279
47726,1274
47727,11804
47727,11801
47727,11805
47727,11806
47728,2987
47728,2984
47728,2988
47729,12702
47729,12707
47730,7271
47730,7268
47730,7264
47730,7266
47731,1492
47731,1487
47731,1491
47731,1490
47732,1706
47732,1710
47732,1705
47733,12546
47734,7240
47734,7247
47734,7246
47735,3957
47736,11488
47736,11489
47737,7208
47738,3989
47739,7085
47739,7093
47739,7086
47740,4749
47740,4750
47740,4751
47741,4851
47741,4854
47741,4856
47742,5512
47742,5511
47743,1073
47743,1066
47744,12004
47744,12001
47745,11923
47745,11921
47745,11917
47746,8188
47746,8183
47747,4269
47747,4260
47748,11206
47748,11208
47749,8795
47749,8791
47749,8792
47750,9935
47750,9938
47750,9940
47751,3372
47751,3361
47751,3358
47751,3370
47752,3121
47752,3128
47752,3127
47752,3123
47753,1737
47753,1745
47754,12839
47755,12104
47755,12098
47755,12101
47756,11927
47757,8303
47758,7321
47758,7317
47758,7312
47758,7319
47759,7700
47759,7692
47760,7487
47760,7478
47761,9805
47761,9807
47762,11958
47763,13240
47763,13237
47763,13230
47764,12773
47764,12778
47764,12769
47764,12765
47765,8311
47765,8316
47766,7484
47766,7487
47766,7480
47767,13166
47768,11773
47768,11782
47768,11781
47768,11777
47769,6607
47769,6613
47770,10913
47770,10918
47770,10916
47770,10920
47771,3377
47771,3381
47772,4506
47772,4502
47772,4501
47772,4503
47773,7362
47773,7361
47773,7356
47773,7363
47774,2018
47775,2206
47776,11275
47776,11274
47776,11263
47776,11271
47777,2386
47777,2382
47778,11739
47778,11733
47778,11729
47779,236
47779,247
47780,9164
47780,9161
47780,9159
47781,7026
47781,7027
47781,7034
47782,3356
47782,3350
47782,3346
47783,13205
47783,13207
47784,3884
47784,3888
47784,3889
47784,3887
47785,6589
47785,6593
47785,6586
47785,6592
47786,160
47786,154
47786,159
47787,9255
47787,9258
47787,9256
47788,4741
47788,4739
47789,1106
47789,1105
47789,1104
47790,4348
47790,4346
47790,4352
47791,7574
47792,8431
47792,8437
47793,4826
47794,11946
47794,11950
47794,11939
47795,525
47795,527
47796,5217
47796,5220
47796,5215
47796,5213
47797,9387
47797,9389
47797,9385
47798,12963
47798,12964
47798,12962
47799,12160
47800,4537
47801,3956
47801,3958
47801,3953
47801,3957
47802,5332
47803,7024
47803,7032
47803,7029
47803,7037
47804,11985
47804,11984
47804,11990
47805,3669
47806,10615
47807,8540
47807,8536
47807,8534
47808,8339
47808,8351
47809,9951
47810,6522
47811,4683
47812,9539
47812,9533
47812,9542
47813,9922
47813,9921
47813,9918
47814,6382
47814,6384
47814,6373
47814,6376
47815,8510
47816,2102
47816,2092
47816,2100
47816,2099
47817,1669
47817,1666
47817,1677
47817,1672
47818,8
47818,1
47818,3
47818,2
47819,11747
47820,12517
47820,12533
47820,12528
47821,12420
47821,12421
47821,12415
47822,525
47823,176
47823,177
47823,174
47823,170
47824,7885
47825,872
47826,3588
47826,3595
47827,401
47827,393
47827,400
47828,9233
47828,9230
47828,9221
47828,9224
47829,9893
47829,9889
47829,9890
47829,9896
47830,996
47830,1006
47830,1003
47830,1007
47831,9954
47831,9965
47832,3594
47832,3589
47832,3580
47832,3591
47833,12234
47834,5441
47834,5446
47834,5443
47835,8675
47835,8677
47835,8672
47835,8673
47836,12581
47836,12579
47836,12590
47837,8697
47838,12221
47838,12223
47839,2960
47839,2965
47839,2954
47839,2966
47840,13364
47840,13362
47840,13365
47841,916
47841,907
47841,902
47841,914
47842,13162
47843,11286
47844,3829
47844,3825
47844,3834
47845,9243
47845,9240
47846,6464
47846,6472
47846,6469
47847,10972
47847,10963
47847,10970
47848,8640
47848,8642
47848,8643
47849,1972
47850,5741
47851,1492
47852,251
47853,10439
47853,10441
47853,10435
47853,10432
47854,8275
47854,8274
47854,8278
47854,8271
47855,8784
47855,8781
47855,8776
47855,8777
47856,7616
47856,7617
47857,12487
47857,12489
47857,12475
47858,447
47858,452
47858,456
47858,458
47859,8195
47859,8193
47859,8196
47859,8202
47860,5189
47861,12125
47862,7844
47862,7842
47863,1437
47863,1430
47863,1429
47863,1432
47864,4149
47865,2687
47865,2692
47865,2686
47865,2694
47866,7240
47867,12971
47867,12965
47867,12970
47868,1935
47869,5432
47869,5435
47870,3344
47870,3340
47870,3343
47871,11402
47871,11409
47871,11411
47871,11413
47872,13154
47873,12373
47873,12369
47873,12372
47874,3741
47874,3740
47874,3739
47875,7938
47875,7942
47875,7945
47876,3027
47876,3015
47876,3025
47876,3030
47877,222
47877,228
47878,8414
47878,8421
47879,10538
47879,10549
47880,7992
47880,7997
47880,7996
47881,9133
47881,9127
47882,10114
47882,10119
47882,10127
47883,676
47884,7551
47884,7556
47884,7550
47884,7542
47885,2741
47885,2740
47886,4487
47887,2019
47887,2022
47888,3700
47888,3698
47889,2334
47889,2325
47890,7761
47890,7751
47891,1017
47892,9080
47892,9076
47892,9077
47892,9078
47893,1451
47893,1457
47893,1449
47893,1455
47894,11082
47894,11078
47894,11083
47895,2110
47896,5254
47896,5256
47896,5257
47896,5260
47897,5190
47897,5191
47897,5187
47898,11093
47898,11085
47899,7549
47899,7552
47899,7556
47900,7105
47901,10834
47901,10829
47902,82
47902,81
47902,80
47902,83
47903,7373
47904,3125
47904,3123
47904,3126
47905,2848
47905,2844
47905,2845
47905,2851
47906,298
47907,12823
47907,12826
47907,12827
47908,12217
47908,12214
47908,12211
47909,899
47909,893
47910,6196
47910,6199
47911,100
47911,99
47911,111
47912,4176
47912,4179
47912,4181
47913,8210
47913,8216
47913,8205
47913,8207
47914,14
47914,11
47914,10
47914,9
47915,5411
47915,5410
47916,1148
47917,1280
47918,9893
47919,8700
47919,8699
47920,13043
47920,13035
47920,13042
47920,13038
47921,6257
47922,1220
47922,1215
47923,1619
47923,1624
47923,1621
47923,1618
47924,219
47925,608
47925,613
47926,9765
47926,9775
47926,9762
47927,2664
47928,12577
47928,12576
47928,12568
47929,11307
47929,11312
47929,11310
47929,11309
47930,401
47930,398
47930,399
47930,395
47931,10992
47932,10100
47933,4072
47933,4073
47934,9373
47935,4274
47936,9230
47936,9231
47936,9235
47936,9223
47937,6936
47937,6935
47937,6930
47937,6937
47938,12684
47938,12678
47938,12681
47938,12680
47939,13141
47939,13138
47939,13130
47939,13133
47940,7714
47940,7716
47941,6112
47942,2673
47942,2682
47942,2676
47943,13392
47943,13393
47943,13391
47943,13389
47944,12632
47945,699
47945,707
47946,3008
47947,3122
47947,3128
47948,3685
47948,3694
47948,3695
47949,2838
47949,2834
47949,2840
47949,2842
47950,5667
47951,2058
47951,2064
47952,1593
47952,1598
47952,1599
47952,1594
47953,11939
47954,13275
47955,2848
47955,2854
47955,2849
47956,2840
47957,11784
47957,11785
47957,11777
47958,490
47958,489
47958,494
47959,9889
47959,9895
47959,9898
47960,3830
47961,8426
47961,8428
47961,8425
47962,51
47962,48
47962,52
47963,1592
47963,1590
47964,2313
47964,2316
47964,2308
47965,5149
47965,5154
47965,5155
47966,7027
47966,7025
47966,7024
47967,2235
47967,2237
47967,2226
47968,7199
47968,7210
47969,5811
47969,5817
47969,5815
47969,5816
47970,7142
47970,7141
47970,7139
47971,10807
47971,10806
47971,10803
47972,435
47972,440
47972,443
47973,5866
47974,1763
47974,1772
47975,4712
47975,4716
47975,4713
47976,5143
47976,5138
47976,5134
47977,10897
47977,10892
47977,10893
47978,4389
47978,4395
47979,139
47980,9659
47980,9658
47980,9655
47980,9654
47981,1094
47981,1089
47981,1095
47982,11264
47982,11275
47982,11278
47982,11269
47983,792
47983,793
47983,795
47983,802
47984,8243
47984,8253
47985,12123
47986,5793
