user_id,menu_id
12463,7663
12463,1942
12463,12522
12463,4822
79131,7978
79131,6798
79131,2899
79131,8912
79131,10975
79131,3876
79131,524
55342,1972
55342,13321
55342,6676
55342,11627
55342,12204
90076,2448
90076,10790
90076,10636
90076,2589
69223,3694
69223,10313
69223,12597
69223,2913
69223,6843
69223,11331
69223,11002
69223,1500
69223,8766
5111,6553
5111,12291
5111,8292
5111,9345
5111,3077
5111,7671
5111,6377
53199,6634
53199,566
53199,3
53199,12905
53199,13149
53199,3897
41197,6484
41197,2101
41197,3671
41197,12498
41197,2407
41197,1772
41197,359
32964,11159
32964,4857
32964,789
32964,1536
78992,8380
78992,3065
78992,3012
78992,9725
78992,10880
78992,9732
24881,1026
24881,7720
24881,11226
24881,5952
24881,10261
24881,1411
24881,433
24881,1834
83048,3630
83048,11251
83048,3848
83048,5809
83048,26
83048,3742
83048,12544
83048,13385
83048,11989
52984,7341
52984,10984
32698,8481
32698,11903
32698,11100
32698,1607
32698,6568
32698,13266
32698,10910
32698,4570
32698,2015
68879,138
68879,8364
68879,4757
68879,10848
73241,5058
73241,660
73241,6589
73241,9362
73241,513
73241,4037
73241,4161
73241,4068
73241,2157
77616,7836
68017,2784
68017,2201
68017,13377
68017,1109
68017,1112
68017,1283
59001,10262
59001,10902
59001,11214
59001,9308
43926,13367
43926,12265
43926,207
43926,9832
43926,3896
43926,12756
43926,11429
43926,10630
5695,3933
5695,11514
5695,10007
5695,10764
41034,6890
41034,2860
1020,8539
1020,514
1020,1409
1020,5105
1020,5366
8778,12697
8778,7967
8778,12412
8778,5019
8778,10193
94882,5593
94882,3981
94882,3354
94882,5284
94882,11834
94882,78
85202,4300
85202,5424
85202,261
85202,131
5154,2346
5154,432
5154,13257
5154,1345
5154,2030
5154,9604
5154,11845
5154,2902
50991,1495
50991,2143
50991,13100
50991,12848
50991,11295
50991,6019
50991,5205
87084,8855
87084,12154
87084,12931
87084,240
87084,12464
87084,8308
87084,3306
87084,12860
6925,1754
6925,6754
79370,12425
79370,10504
79370,1832
64966,7434
64966,9152
64966,3915
64966,562
64966,10982
64966,8719
64966,11435
43703,5586
43703,11110
43703,7089
43703,11878
43703,8265
43703,13382
43703,2835
28134,9926
28134,8795
28134,3494
28134,3340
28134,958
28134,10291
28134,10785
28134,8931
28134,9835
28134,5665
71874,3603
71874,9787
71874,12770
71874,702
25362,3386
92093,11420
92093,5542
92093,6599
92093,3806
92093,2795
92093,6498
37789,8821
37789,3954
37789,7086
37789,2030
37789,2316
37789,12050
78571,9535
78571,3660
68426,12210
68426,9078
68426,11086
68426,5362
68426,8345
74483,9467
9177,7354
9177,937
9177,13047
9177,3623
9177,12101
9177,9545
9177,205
40355,10020
40355,4361
58308,4893
58308,2422
58308,10700
58308,4191
58308,10865
58308,11458
58308,4209
58308,4175
58308,12037
58308,3703
47197,5278
71656,11059
71656,916
71656,8720
71656,1667
71656,7617
71656,7316
71656,10132
71656,1969
71656,12320
82129,9753
82129,3985
82129,5504
82129,13202
82129,12961
82129,1054
82129,11270
82129,9638
82129,4634
11304,9398
11304,13017
11304,5527
11304,11225
11304,1139
11304,2302
11304,13245
11304,176
44380,2757
44380,13328
32845,5640
32845,952
32845,3560
32845,345
32845,10981
32845,4138
32845,11195
32845,12802
32845,4073
93193,4142
93193,8895
93193,6287
67040,4858
67040,2039
67040,6211
67040,2491
67040,4883
67040,2514
67040,4044
67040,7847
62499,5183
62499,2588
62499,10666
62499,2921
62499,1602
62499,699
62499,11936
62499,9744
3491,365
3491,9906
3491,633
3491,12859
3491,13049
3491,10233
3491,1084
61431,4671
61431,13269
61431,4911
61431,10574
61431,191
57718,13042
14673,305
43255,11289
43255,197
43255,6393
43255,2741
43255,7492
43255,13127
43255,8609
43255,10077
43255,3960
43255,9252
71072,8227
71072,8560
71072,5437
71072,401
70413,5502
70413,9463
70413,1515
70413,11225
70413,11798
70413,6215
70413,1707
70413,6774
10881,8443
10881,11278
10881,2940
10881,11525
10881,10250
10881,7984
10881,2779
36184,3901
36184,11624
36184,13263
37095,5303
37095,6980
37095,8189
9788,13346
9788,12441
9106,5069
9106,12873
9106,7448
9106,1128
9106,9194
9106,9717
37919,13216
37919,5810
21253,11452
21253,8457
21253,13297
21253,2080
21253,4993
21253,9275
73394,2527
13586,11201
13586,12922
13586,1160
13586,8234
13586,742
13586,11915
13586,6044
13586,9295
13586,229
13586,8712
83573,228
77706,7350
77706,3207
77706,9297
77706,11976
77706,8367
77706,1544
98130,10931
98130,8022
98130,8167
98130,12691
98130,9871
98130,4672
98130,10262
98130,8352
98130,7964
98130,4760
27282,9439
27282,11830
27282,6848
27282,4702
27282,12566
27282,11946
27282,2245
27282,11018
27282,7137
27282,9508
75258,9988
89593,6169
89593,2969
89593,5272
14558,1603
14558,1996
14558,8361
14558,206
14558,10224
14558,3283
14558,7269
95920,2176
9884,3934
9884,170
9884,4169
9884,768
9884,6679
9884,5457
9884,8438
4906,11855
4906,2202
4906,8992
4906,2754
4906,5534
4906,10007
4906,1048
4906,9423
4906,773
4906,1751
68551,10485
68551,11794
16013,9853
16013,7352
16013,13196
16013,1352
16013,4842
16013,1135
98004,11867
98004,1654
98004,751
98004,9010
98004,3389
93415,8752
93415,2897
93415,8807
93415,6801
93415,2152
93415,2829
93415,4490
93415,2791
93415,2644
9195,3077
86842,4214
5411,732
5411,13287
5411,12288
32057,10526
32057,2102
32057,8521
32057,10079
32057,10426
32057,2906
32057,2330
82229,11184
741,7949
44600,12647
44600,5978
94019,5131
94019,2502
63796,7612
63796,13404
63796,10148
63796,5511
63796,5025
63796,13103
78985,8195
78985,1368
78985,11961
78985,698
18689,760
18689,11131
18689,4671
18689,610
18689,9383
18689,3873
18689,11199
18689,7648
18689,7834
18689,4325
19416,1201
19416,6529
19416,12799
19416,5186
19416,9886
61922,12890
71664,11457
71664,4303
45315,10214
45315,12317
45315,25
45315,11354
45315,7533
45315,9512
23782,6302
23782,411
23782,8571
23782,10972
23782,496
53475,9196
53475,6412
53475,8085
53475,13062
53475,5864
53475,2144
28750,11404
28750,9525
28750,13336
28750,8349
67673,6264
67673,8602
67673,9866
67673,5354
67673,3074
67673,3576
67673,1722
67673,12801
67673,172
67673,9328
80685,13393
80685,12999
80685,9728
528,1309
528,8084
528,9497
528,2243
528,5248
528,7235
528,4345
95016,225
95016,266
95016,2041
95016,3958
95016,3383
95016,12698
95016,1681
95016,1063
62890,5462
62890,12676
62890,5726
62890,8025
62890,4201
62890,6037
62890,9925
62890,10466
91183,10986
91183,6683
91183,8823
91183,1475
91183,779
91183,8134
91183,617
91183,11104
91183,6770
73531,13212
30283,2481
30283,3355
68941,612
68941,7324
68941,5806
68941,367
68941,11877
68941,10924
51635,1491
51635,3045
51635,11471
51635,13085
87592,5743
87592,10908
87592,10193
87592,3394
87592,1280
87592,10978
87592,5184
87592,1322
87592,1332
87592,3966
98596,7841
62069,4848
62069,2453
62069,11813
62069,7964
62069,1802
62069,6927
62069,8053
62069,6874
62069,12865
62069,7015
73375,1230
73375,6667
73375,8097
73375,10138
53767,880
53767,6586
53767,12661
53767,13004
53767,7234
53767,2843
53767,5926
14274,2295
14274,2135
14274,12470
14274,11790
14274,1581
14274,5852
14274,6593
4715,12141
4715,8643
4715,11002
4715,10017
4715,8651
4715,11172
4715,11338
4715,10256
56639,10601
56639,7385
28642,5454
28642,9074
18824,12265
18824,4667
18824,7856
18824,2031
18824,8828
18824,8428
18824,12386
18824,6794
18824,10068
31527,8178
31527,10258
31527,5527
31527,7201
31527,5734
31527,7496
31527,4971
31527,11836
35019,9651
35019,5354
41195,10392
41195,3157
41195,1803
41195,11952
41195,10535
41195,5072
41195,6262
41195,5481
41195,6838
64635,9606
64635,669
64635,9328
64635,7071
64635,385
64635,744
71346,4689
71346,3454
71346,7361
71346,6202
71346,5962
71346,9255
71346,11546
71346,1013
7368,11794
38264,6937
38264,5939
38264,6744
38264,7198
40168,3648
40168,10010
40168,1189
40168,9112
40168,579
67264,9159
67264,6959
67264,4039
67264,3750
67264,10944
67264,205
67264,2801
68125,11291
68125,10035
68125,3323
68125,2157
1662,2104
1662,9344
1662,8383
1662,10301
1662,4391
98653,6142
98653,12894
98653,6406
98653,6216
98653,2162
98653,4009
98653,823
98653,411
98653,8052
53438,11017
76225,3402
76225,9991
76225,11549
76225,7219
76225,13048
76225,12966
67325,9394
67325,3466
67325,6938
67325,10755
67325,6998
67325,2457
67325,8663
67325,10773
8097,10170
8097,4750
8097,6160
22683,8078
22683,11011
42180,10541
42180,11654
29763,12070
29763,5661
2034,12761
2034,1632
2034,9200
2034,9562
2034,3575
2034,4001
2034,10676
2034,4123
2034,11256
2034,2945
53691,2109
53691,5675
53691,12860
53691,2317
53691,1198
53691,6723
53691,120
53691,11169
59062,11903
59062,649
59062,12768
59062,12466
59062,7843
59062,8668
59062,6409
40862,7106
40862,12773
40862,3799
40862,9868
40862,602
18539,2511
18539,11027
18539,9692
18539,11877
18539,67
18539,2289
18539,3294
95823,4877
95823,12974
95823,10886
95823,5724
95823,10653
95823,3581
95823,11093
95823,631
95823,7013
53131,9677
53131,10410
18997,486
83344,12711
83344,1805
9910,13145
9910,11958
9910,4987
9910,1208
83239,11026
83239,10814
83239,5002
83239,10523
83239,12525
83239,4364
83239,6066
23809,10166
23809,647
23809,319
23809,9465
23809,10616
23809,2817
84620,6961
84620,7666
84620,8725
84620,2421
84620,8957
84620,4770
49981,9852
49981,8090
49981,10675
49981,3855
49981,184
49981,3444
49981,2937
49981,4134
17155,7292
17155,7182
17155,11764
17155,956
17155,12002
17155,4607
17155,1419
35504,13373
35504,7740
35504,681
35504,4255
35504,2517
35504,11629
43514,8760
43514,9757
43514,2338
43514,12096
43514,4746
55286,9920
55286,4152
55286,5634
55286,8915
55286,2997
55286,2856
55286,10650
55286,1373
91375,2549
91375,13242
91375,3734
91375,13369
81246,7866
81246,4146
81246,2593
81246,4154
16867,8457
65614,5066
65614,6834
65614,10426
65614,6317
65614,12021
65614,1545
65614,6621
65614,4180
65614,5619
65614,8338
17650,9566
17650,1655
17650,3472
17650,10178
9044,3797
9044,9085
9044,8508
9044,6045
9044,4155
9044,3300
9044,12178
9044,8093
9044,1886
29322,4143
29322,383
29322,488
37716,7296
14028,8006
14028,6495
14028,595
14028,101
14028,5076
14028,2591
14028,5938
79639,9441
79639,354
84599,10302
84599,5148
84599,8273
84599,8659
33693,2889
33693,5859
33693,11711
33693,5888
61633,8815
61633,8777
61633,5959
61633,7794
61633,11044
61633,10342
55234,9674
55234,3395
55234,11688
55234,1060
55234,11629
55234,9807
55234,11200
55234,7169
38065,5717
38065,5870
38065,9561
38065,1584
27902,8343
27902,4326
28025,8426
28025,6577
28025,11267
28025,3775
28025,12170
28025,329
28025,64
28025,773
28025,11315
3641,2407
3641,3181
77534,12082
77534,12533
77534,7349
77534,4510
77534,12838
1608,5141
1608,6265
1608,9639
1608,1162
1608,10827
1608,10243
89972,3236
89972,13138
89972,7042
89972,6877
89972,4556
89972,11963
89972,6977
97792,10610
97792,1218
97792,9002
97792,7126
97792,12599
97792,7556
97792,2595
97792,7368
97792,6342
97792,10032
80247,10574
80247,9241
80247,2547
80247,4824
80247,3356
80247,6571
80247,3608
48477,4640
48477,11766
48477,2294
48477,9287
48477,11310
48477,12290
22496,5832
22496,3583
22496,8664
22496,2287
22496,3506
22496,7927
22496,1113
22496,3203
22496,6594
13296,693
13296,4837
13296,2754
27484,10181
27484,5278
27484,3378
66442,3009
66442,5512
66442,7921
66442,12340
66442,9321
66442,12643
95810,11787
95810,11412
95810,233
95810,6262
95810,2539
95810,1847
95810,594
95810,12489
44928,10721
44928,2630
44928,7539
84962,4578
84962,8962
84962,5139
62031,8957
62031,10192
62031,3997
62031,8343
40823,7959
40823,1647
40823,4087
40823,9845
40823,9101
40823,10976
40823,7793
40823,94
40823,13120
40823,8094
61261,2498
61261,4211
61261,332
61261,1821
61261,11014
61261,8119
61261,11175
61261,5325
61261,962
61261,5692
93740,914
93740,10742
79000,4684
79000,8679
79000,4804
79000,9391
81959,1596
81959,7101
81959,494
73686,8033
56160,2036
56160,7699
56160,11802
56160,13263
56160,1786
56160,852
56160,1641
56160,3244
56160,11366
56160,11071
44643,2223
44643,11302
44643,9769
44643,1779
44643,5002
44643,12898
44643,7725
44643,11334
44643,6428
72545,11354
72545,10629
72545,3505
72545,296
72545,5463
72545,5850
18081,8184
18081,10890
95376,2383
95376,12142
59966,1525
59966,5586
59966,2606
59966,3190
59966,8984
59966,8639
89592,5224
89592,2740
89592,10980
89592,835
89592,4718
89592,5808
89592,9174
89592,6853
89592,4415
89592,2571
62419,7026
62419,12506
62419,12488
62419,7858
62419,9367
62419,2142
23905,1144
23905,9200
23905,2494
23905,6085
23905,3173
23905,7629
93043,10533
93043,7402
93043,10127
93043,1154
93043,12826
93043,792
93043,8570
93043,961
31482,11171
31482,2961
31482,320
31482,1336
31482,105
59843,9732
59843,9250
59843,5277
59843,5598
59843,757
59843,2055
59843,3310
6606,2216
6606,6163
6606,8772
717,4812
717,9507
23044,12880
23044,8502
23044,6737
23044,10394
23044,4573
23044,10007
57393,1235
57393,11975
57393,3758
57393,6129
57393,9381
57393,13002
49731,9091
49731,3780
49731,8561
49731,8659
49731,11255
49731,8605
49731,265
49731,7872
49731,1203
66160,5536
26070,1568
35360,11599
35360,9643
35360,8133
74447,10658
74447,711
74447,3796
74447,13347
74447,4974
74447,13305
3456,5085
31053,13051
31053,6946
31053,9195
31053,4411
31053,10201
83850,9943
83850,5430
83850,7450
83850,5207
83850,3131
83850,5322
83850,12546
12779,3937
27001,12347
27001,1244
27001,11134
27001,7626
27001,9894
27001,4773
27001,5732
27001,11287
27001,784
27001,3452
16823,12082
16823,11607
16823,5347
16823,12719
16823,11254
16823,12152
89578,1787
89578,4244
89578,8182
89578,10647
89578,4565
89578,8350
15107,12903
15107,1556
15107,9641
15107,13195
15107,6256
15107,2572
15107,11132
15107,11275
15107,5617
15107,12414
30179,4629
30179,11935
30179,9797
3918,4292
38095,5705
38095,3970
38095,2039
38095,11344
38095,6249
38095,10662
38095,5416
38095,8402
32446,2984
32446,10348
32446,5491
32446,5371
32446,2766
32446,5028
32446,12878
16740,3387
16740,2420
16740,3015
42160,3328
42160,6001
42160,11970
42160,3382
42160,163
36730,6390
36730,9805
36730,3539
38956,11093
38956,4666
38956,10122
38956,4579
38956,2504
38956,10330
38956,12352
76485,10635
76485,7498
76485,11650
76485,7639
76485,8224
76485,7707
76485,6028
76485,13189
76485,3138
48362,2367
48362,3065
48362,13317
48362,10637
48362,12888
48362,2841
12442,3897
12442,2703
12442,13134
12442,1418
12442,2916
41970,9972
41970,11999
41970,10298
41970,3871
41970,6041
41970,10674
41970,10035
41970,10845
41970,23
78535,931
78535,3882
78535,8274
78535,10619
78535,2231
78535,12596
78535,13384
31291,4209
31291,7020
31291,635
31291,11196
31291,9320
31291,948
8762,43
8762,7585
8762,4418
8762,3530
8762,4295
8762,2028
8762,10898
8762,1699
35331,7757
35331,6170
35331,12030
35331,4217
35331,9393
35331,2724
35331,2359
35331,547
99862,3790
99862,6104
99862,2633
99862,11495
99862,4097
99862,12444
99862,1342
3421,375
3421,6407
3421,4739
3421,8232
88960,3650
88960,6751
88960,13110
88960,8500
12482,6296
12482,7838
12482,509
12482,9006
12482,7443
12482,12376
7193,8930
7193,11917
7193,13129
7193,9284
7193,5395
7193,10420
7193,6381
84639,9744
84639,10955
84639,11045
84639,2454
84639,10408
84639,10292
84639,8996
13630,8266
13630,2155
10117,13171
10117,11395
10117,11309
10117,4298
51765,871
51765,7120
51765,7385
51765,4238
95901,6617
95901,7106
95901,4616
95901,12526
95901,8709
95901,10735
95901,5506
95901,6659
95901,10150
12539,4308
12539,13196
12539,4118
12539,1233
12539,3497
12539,1377
55095,8282
55095,10033
55095,4143
98840,4919
98840,9830
98840,3146
98840,610
98840,2286
11004,87
11004,5698
11004,6796
11004,7791
11004,3924
11004,12056
11004,12383
11687,6482
11687,3458
11687,7050
11687,7596
11687,7351
42346,7673
42346,3211
42346,11629
42346,4420
42346,4973
42346,1089
42346,8675
42346,11423
42346,3020
42346,11890
20122,8806
20122,11035
20122,11217
20122,1126
20122,12807
20122,11364
20122,1274
20122,12720
47443,13003
47443,9872
47443,11021
47443,4580
47443,6399
47443,6248
91900,12116
91900,6301
91900,12771
91900,11966
91900,9249
91900,8356
91900,9996
91900,13104
91900,12509
91900,12484
20919,7131
20919,3978
20919,2010
20919,2719
20919,12395
20919,7001
20919,1151
20919,3287
20919,5185
59172,12676
42075,12924
42075,10826
42075,513
80724,5783
80724,2020
80724,7814
80724,3054
80724,12415
80724,6737
80724,10480
80724,7988
65642,5109
65642,11866
65642,5482
65642,4520
7994,11636
7994,3648
7994,3922
7994,10807
49208,12639
82627,1965
82627,1747
82627,7771
82627,10395
82627,5825
82627,13100
82627,8458
88507,7231
88507,7845
88507,9416
99127,7956
99127,4750
99127,2933
99127,11389
99127,5356
99127,12850
99127,11312
16785,6989
16785,11505
16785,3641
16785,11175
16785,12073
16785,5720
16785,3727
16785,10057
4076,7571
4076,6961
4076,7806
4076,4672
4076,12416
4076,8426
4076,1390
4076,6823
68610,10615
68610,3107
68610,9076
9576,3910
71343,3755
71343,12171
71343,8252
82156,10257
38558,3872
38558,277
38558,352
38558,11069
38558,3320
38558,5381
10953,6255
10953,12921
10953,3863
10953,10122
46640,6124
46640,3893
46640,7156
46640,8676
46640,4707
61210,7415
61210,9659
61210,6431
61210,3046
61210,910
61210,5680
61210,4747
59303,7724
23625,9720
23625,705
23625,265
23625,8059
23625,13049
23625,978
23625,9274
32433,6383
32433,3392
32433,11139
32433,11186
32433,9827
32433,9892
30794,3186
30794,9746
30794,12278
30794,3327
93382,3135
93382,9325
93382,11521
93382,2865
93382,5525
93382,3367
93382,6995
93382,1154
93382,2685
93382,2314
25298,12933
25298,11023
25298,8924
25298,2421
25298,11422
25298,10952
25298,6527
25298,6195
20261,1965
20261,7108
20261,9934
20261,5947
20261,11928
20261,1579
23590,1725
23590,13145
23590,5041
86925,2572
86925,6602
86925,9886
12247,2182
12247,13036
12247,5386
36649,5593
36649,4652
36649,1563
36649,12725
52892,4924
52892,8373
52892,12077
52892,1599
52892,3456
52892,1581
52892,4209
52892,13264
52892,6914
10634,1698
10634,10234
10634,12091
10634,9187
10634,470
10634,5513
10634,9805
10634,7679
10634,13283
98263,6469
85864,7602
85864,9840
85864,299
85864,124
85864,12516
67842,12617
67842,7455
67842,12675
67842,12828
67842,1112
67842,10307
89770,6138
89770,11168
47319,11280
47319,2330
47319,12494
47319,8360
47319,12571
47319,1666
47319,11776
47319,1855
85822,5352
85822,5598
85822,685
85822,11166
85822,89
58009,4061
58009,4823
58009,6851
20449,10418
20449,798
20449,2804
18886,4673
18886,606
18886,10755
18886,10723
18886,3197
62103,12316
62103,11893
62103,1262
62103,11741
62103,4712
62103,866
24729,471
24729,5607
24729,4490
24729,9582
24729,9273
24729,8880
24729,7406
9135,7304
9135,6591
9135,11818
8692,10317
8692,11437
8692,2955
8692,11880
8692,5854
8692,12022
8692,818
8692,7000
97437,2865
97437,775
97437,3430
97437,6389
97437,7159
97437,4537
97437,13217
41629,12859
41629,6991
41629,13168
41629,9758
41629,12382
41629,12768
41629,11732
9599,9367
9599,635
9599,7053
9599,11750
9599,6654
9599,8313
9599,5818
9599,12097
9599,9501
47158,4542
47158,424
47158,719
47158,11782
47158,3035
47158,3530
58486,6775
58486,2309
58486,9409
58486,4871
58486,2379
58486,7325
58486,776
58486,832
58486,10712
58486,1626
58303,4841
58303,9943
58303,6307
58303,8028
17879,7547
17879,2283
17879,883
17879,8574
17879,9493
17879,7777
17879,588
17879,1168
17879,13100
17879,1544
52199,2233
52199,3283
52199,2195
52199,10942
52199,2761
52199,5864
52199,5618
98054,7197
98054,10420
81487,8903
81487,9889
81487,5926
81487,1039
81487,7144
81487,11566
12318,7711
12318,10831
12318,4644
62899,9078
62899,8522
62899,713
62899,4457
21251,8741
21251,6216
21251,5080
21251,6586
21251,106
21251,13340
84094,9286
84094,3001
84094,10919
84094,1361
84094,5878
84094,12212
84094,9400
84094,12528
84094,3961
33841,942
33841,9437
33841,11642
33841,3259
33841,8428
33841,8708
33841,8492
24027,12415
24027,3805
24027,8744
24027,8654
24027,8256
24027,13022
7068,3597
7068,609
7068,9345
7068,2206
7068,9493
7068,5198
7068,8416
92172,11671
92172,2637
65366,7637
65366,7317
65366,6268
65366,10552
65366,3733
65366,2778
41165,4196
41165,8880
39401,13027
39401,3612
39401,12147
39401,6704
39401,5603
39401,5737
39401,3184
39401,825
39401,8276
19027,13110
19027,7205
19027,4435
19027,2566
63422,11553
63422,5492
63422,4105
63422,4676
63422,11737
63422,11061
63422,6423
47378,1952
47378,10471
47378,2435
47378,6495
47378,484
47378,11475
47378,5847
47378,4924
47378,935
47378,5668
34405,8938
34405,5302
54558,10160
54558,4418
54558,2977
54558,4833
54558,9479
54558,8920
54558,4570
54558,11583
54558,4811
12804,8462
98264,13269
98264,8365
98264,903
98264,858
98264,233
98264,11667
98264,5818
18324,543
18324,9323
18324,3845
18324,8394
18324,6194
18324,1199
18324,10639
18324,8326
18324,12109
18324,8890
7557,9966
7557,3475
7557,3486
7557,3699
99045,3143
99045,5228
99045,9933
99045,6717
99045,4779
77287,229
66718,10558
66718,4252
66718,2591
66718,10302
66718,7814
66718,4732
66718,1864
66718,7532
66718,5691
66718,8178
53342,10335
53342,3740
53342,9426
32257,9612
32257,11407
32257,12599
32257,11518
32257,1127
32257,1825
32257,6936
32257,5442
32257,3259
61823,372
61335,705
61335,5056
81199,1536
81199,4718
81199,1365
81199,1494
81199,3005
81199,4127
81199,599
81199,9364
81199,428
81199,11582
30202,1793
30202,10485
30202,3767
30202,10517
30202,3703
30202,9848
30202,1307
72302,1041
72302,1223
72302,849
72302,1462
72302,7462
72302,8393
72302,11556
45091,10056
45091,8690
45091,1306
45091,1586
45091,2895
45091,9998
45091,8727
45091,11035
36008,3581
46643,2486
46643,10791
46643,5110
46643,8050
25831,4307
25831,5631
25831,10118
25831,2427
83127,11482
83127,2406
83127,1103
83127,12787
83127,11728
1973,389
1973,8747
78922,6415
78922,5472
74440,12739
74440,10471
74440,2920
74440,4250
74440,12833
74440,10911
74440,12710
74440,1785
81581,891
81581,12069
81581,10147
81581,9332
81581,12792
81581,7373
81581,2172
81581,4455
81581,12490
81581,3021
35872,10767
35872,11578
35872,1692
23422,12503
23422,12612
23422,3298
23422,3065
23422,605
23422,5677
23422,7078
91472,1070
91472,192
91472,11393
91472,924
91472,2155
91472,11730
2636,2726
50199,10985
50199,3197
50199,12134
64108,10333
64108,13198
64108,7990
44898,6136
44898,2525
4694,9616
4694,9758
4694,5029
4694,726
4694,4581
4694,10522
99968,854
99968,11204
99968,5338
99968,379
99968,7314
99968,203
99968,9565
99968,2386
99968,5542
99968,11703
12992,13107
12992,5345
12992,10854
96199,7983
96199,5894
96199,8712
93307,4866
93307,9386
93307,3463
5691,9458
5691,4041
5691,13348
5691,12521
5691,6010
5691,2239
5691,11112
5691,13089
5691,6234
81767,9343
81767,1070
81767,8736
81767,6041
81767,6336
81767,7343
81767,8875
81767,1658
81767,6868
30774,1990
30774,10341
30774,13229
30774,1326
30774,8969
34488,7383
34488,4860
34488,8342
17100,7718
17100,11197
17100,2822
17100,11128
17100,8740
17100,1992
17100,2156
17100,9759
17100,10907
17100,10082
61970,3283
61970,4616
61970,13352
61970,7929
61970,6399
61970,9449
61970,10441
17148,2040
17148,4213
17148,9488
17148,5127
36812,8801
36812,12342
36812,5361
36812,13056
36812,5277
77800,13284
77800,13338
77800,10536
77800,9416
77800,4821
77800,11083
71249,2408
71249,7094
71249,10390
71249,6027
71249,1197
71249,12970
71249,6669
79841,7385
79841,10895
79841,7083
79841,10313
93480,1007
93480,1541
93480,7042
93480,555
93480,956
93480,7055
93480,5162
20896,224
20896,3339
20896,9080
20896,6031
20896,11682
20896,2816
20896,7039
20896,9471
20896,12550
20896,7434
8214,8961
8214,682
8214,12473
8214,9842
8214,6514
8214,8916
8214,370
32591,3784
32591,9796
32591,11158
32591,8434
32591,400
32591,940
1554,12096
1554,8802
1554,4998
1554,11502
1554,450
43094,3779
43094,3936
63164,8453
63164,710
63164,8418
63164,5837
63164,10234
56113,773
56113,13205
56113,12629
56113,7086
56113,4512
56113,12112
79199,3100
79199,12141
79199,2238
79199,9759
4493,3284
51309,11372
51309,392
51309,12583
51309,6248
51309,10544
51309,1450
12956,3446
86917,3089
86917,6229
86917,5322
86917,1907
86917,11606
78609,6419
78609,7731
78609,10198
3276,3197
3276,12334
3276,8293
3276,6612
15033,7721
15033,7835
15033,8487
15033,10552
15033,2225
15033,5347
15033,5338
15033,13130
37771,4622
37771,7727
37771,3521
37771,12491
37771,5804
11900,11390
11900,11365
7110,10709
7110,12386
7110,9000
7110,10731
7110,2603
26965,9578
26965,1559
26965,6329
26965,13036
26965,6649
26965,3452
26965,1868
2016,12174
2016,12917
2016,1210
2016,7497
2016,9735
2016,487
34219,5563
34219,11170
34219,5219
34219,7137
34219,470
34219,1684
45730,7517
45730,6238
45730,5694
45730,8775
45730,8986
45730,12846
45730,3887
45730,12527
45730,1586
57145,2793
57145,12201
57145,2111
57145,2482
57145,12371
57145,11346
25280,2654
25280,9515
25280,363
25280,9792
25280,1336
25280,2266
25280,5035
25280,8786
41608,6788
33965,4215
33965,984
33965,7773
33965,5460
33965,5084
33965,9538
33965,7891
69068,2789
69068,7206
69068,11940
69068,570
69068,12705
69068,6787
69068,3149
69068,618
69068,6517
69068,10296
71042,1511
71042,199
71042,611
71042,636
71042,12816
71042,9117
71042,6992
75760,4986
40362,2610
40362,7453
40362,2230
40362,10956
87506,2706
87506,10340
87506,9855
87506,9740
87506,1330
87506,8232
87506,2801
87506,6942
87506,5689
85583,10425
85583,1
85583,3208
85583,637
85583,8219
85583,75
85583,12678
33701,7398
33701,1412
33701,4057
33701,6752
33701,803
2928,7808
2928,941
49443,6717
49443,7640
49443,8089
49443,12022
49443,8567
49443,5758
49443,7788
49443,2301
49443,2005
73416,8081
73416,4541
73416,10100
73416,1333
1802,8550
23341,7215
23341,12548
23341,12891
23341,8514
23341,9325
1481,6485
1481,7296
36438,10314
36438,5822
85450,6659
85450,12025
85450,13214
4687,2444
4687,3041
4687,872
4687,9691
4687,6530
4687,7859
4687,12118
4687,12993
4687,512
91425,9545
91425,9801
91425,7623
91425,8207
91425,4520
64716,2508
46260,3256
46260,2113
46260,423
46260,13381
46260,9201
46260,1442
46260,3669
46260,9298
51173,4384
82310,11768
82310,1278
82310,12873
82310,3355
82310,8034
27719,10927
27719,8333
27719,4705
14016,10895
14016,3055
14016,11929
14016,6873
14016,13259
14016,4696
27964,13027
27964,7365
27964,3814
27964,10999
27964,8009
27964,12974
27964,3398
59680,4067
59680,9089
59680,7280
59680,6525
59680,11542
59680,13057
59680,4878
59680,7043
59680,1017
19386,5950
19386,5642
19386,1174
19386,1108
19386,4777
19386,5122
19386,10858
19386,3949
19386,2654
19386,3725
98950,10466
98950,122
98950,1473
1872,8851
1872,3832
1872,316
1872,4909
1872,8490
1872,11770
9099,11011
9099,1545
9099,7747
9099,6217
9099,7802
9099,6487
9099,4384
9099,9304
9099,8020
73918,13156
73918,8908
73918,12
73918,8627
73918,4736
73918,6331
73918,4088
73918,5232
73918,6830
73918,9244
18549,9066
18549,12526
18549,1955
18549,1767
18549,1579
18549,2694
18549,1215
66123,347
66123,13248
66123,9452
66123,733
66123,10628
66123,3795
66123,2848
66123,4938
96923,2376
96923,8507
96923,6039
96923,4543
96923,2075
96923,11999
96923,9431
96923,8343
96923,10999
81992,8904
81992,9363
81992,261
81992,7664
81992,4366
69797,7763
69797,11702
69797,4339
